,genes,logFC,logCPM,PValue,FDR,log10p,sig
10110,Migut.F01102.v2.0,0.313389727,5.333255549,0.167253602,0.366168224,0.77662452,FALSE
26419,Migut.N02636.v2.0,-0.28901734,6.065112583,0.167470795,0.366488139,0.776060919,FALSE
5411,Migut.D00831.v2.0,0.601175944,4.205740043,0.16747563,0.366488139,0.77604838,FALSE
26157,Migut.N02374.v2.0,-0.324001551,6.066278577,0.167641912,0.366703399,0.775617393,FALSE
7922,Migut.E00743.v2.0,-0.245965288,5.79114315,0.167734184,0.366703399,0.775378419,FALSE
16251,Migut.I01190.v2.0,-0.423202213,5.502853982,0.167749586,0.366703399,0.775338543,FALSE
6518,Migut.D01938.v2.0,-0.362050164,4.302590635,0.167753552,0.366703399,0.775328274,FALSE
24086,Migut.N00303.v2.0,0.399212457,4.901836606,0.167833697,0.366703399,0.77512084,FALSE
10885,Migut.F01877.v2.0,-0.310454666,7.481247109,0.167863342,0.366703399,0.775044136,FALSE
26382,Migut.N02599.v2.0,-0.454942908,5.917719424,0.167892602,0.366703399,0.774968441,FALSE
7823,Migut.E00644.v2.0,-0.295079744,6.731535552,0.167906368,0.366703399,0.774932833,FALSE
24125,Migut.N00342.v2.0,-0.309519341,5.10404703,0.167943311,0.366703399,0.774837289,FALSE
11002,Migut.F01994.v2.0,0.404165639,5.89369862,0.167953726,0.366703399,0.774810356,FALSE
22416,Migut.M00672.v2.0,0.319463104,7.408277902,0.168107859,0.366881433,0.774411984,FALSE
21939,Migut.M00195.v2.0,0.432709121,6.603388013,0.168142391,0.366881433,0.77432278,FALSE
13997,Migut.H01495.v2.0,0.284655377,5.539041203,0.168149241,0.366881433,0.774305088,FALSE
510,Migut.A00510.v2.0,-0.40862039,5.369183683,0.168350269,0.367139451,0.773786184,FALSE
26695,Migut.N02912.v2.0,0.379358168,5.877997811,0.168363334,0.367139451,0.773752484,FALSE
12722,Migut.H00220.v2.0,0.758566013,8.060252488,0.16838155,0.367139451,0.773705497,FALSE
