"","genes","logFC","logCPM","PValue","FDR"
"18617","Migut.K00445.v2.0",1.22734686520161,6.67538340185299,0.000787768298491496,0.0144081031411598
"6217","Migut.D01637.v2.0",-0.861367235895881,7.70383367706318,0.000799364397985894,0.0145925557492434
"2993","Migut.B01748.v2.0",-0.764618712233605,7.91135707438543,0.000803049934109667,0.0146209570721116
"20477","Migut.L00788.v2.0",-0.711226057674167,4.59707408557883,0.000803948245344443,0.0146209570721116
"23783","Migut.M02039.v2.0",-1.16533730077017,4.26315392568661,0.000807588975033182,0.0146595615261193
"21547","Migut.L01858.v2.0",0.642739564308807,6.30905291837504,0.0008125689498121,0.0147222858317738
"4992","Migut.D00412.v2.0",1.08158009514657,4.53063549616656,0.000818127528880363,0.014795238850932
"17779","Migut.J01502.v2.0",0.702382410929719,7.21649057111075,0.000828986797112885,0.0149635990648956
"5383","Migut.D00803.v2.0",0.69668445749898,5.53526288555291,0.000838115027024067,0.0151001433133795
"23604","Migut.M01860.v2.0",-0.788761838185002,8.30379309374006,0.00084347380657162,0.0151683920857768
"27385","Migut.O00226.v2.0",-1.21428975970705,8.91846829016643,0.000845327182689687,0.0151734658052682
"24087","Migut.N00304.v2.0",-1.37026645854545,4.17255994770124,0.000850379504650574,0.0152358346501124
"17071","Migut.J00794.v2.0",-0.947181676212031,6.31193867368642,0.000863936553075755,0.0154244414168966
"23450","Migut.M01706.v2.0",1.1731785295685,5.19832896791141,0.000864100942998968,0.0154244414168966
"7648","Migut.E00469.v2.0",-0.658681506309561,6.44457985768372,0.000867769334756554,0.0154613440327381
"15678","Migut.I00617.v2.0",0.668339838656761,4.96388360751038,0.000870229465487053,0.0154766223723913
"9271","Migut.F00263.v2.0",-0.655797242492104,6.75297088864787,0.000887478377620632,0.0157289510947531
"15564","Migut.I00503.v2.0",0.79123475139643,6.60750224233822,0.00088872764649275,0.0157289510947531
"9177","Migut.F00169.v2.0",0.673563354910928,5.97249787966363,0.000889303851893463,0.0157289510947531
"10141","Migut.F01133.v2.0",-0.956482742469795,4.42447408016455,0.000893297909613862,0.0157707091647917
"20932","Migut.L01243.v2.0",-0.979373741414021,7.34186727462453,0.000895476413240739,0.0157803206617989
"10377","Migut.F01369.v2.0",-0.802613077537747,5.68666796735226,0.000900221980702113,0.0158304616675108
"9697","Migut.F00689.v2.0",-3.49172982483978,4.72365298323088,0.000901600281363874,0.0158304616675108
"9135","Migut.F00127.v2.0",-1.04502666711779,4.71014466411492,0.000908603854010685,0.0159212597706362
"12289","Migut.G01139.v2.0",-2.27537148444972,5.13332311748111,0.000910068902701792,0.0159212597706362
"15089","Migut.I00028.v2.0",2.01321821289435,4.21493167685313,0.000913702516833603,0.0159559226131322
"24276","Migut.N00493.v2.0",-1.89058064280333,7.90251114670357,0.000919434840165384,0.0160270437752295
"9587","Migut.F00579.v2.0",-0.737328272574092,4.85883368602968,0.000922029592403846,0.0160433149078269
"5827","Migut.D01247.v2.0",-2.46324100856305,7.26586561971723,0.000923780970469241,0.0160448791939235
"25772","Migut.N01989.v2.0",1.52059307634232,3.94378620319175,0.000927948165286068,0.0160711399814169
"18348","Migut.K00176.v2.0",-0.78433200618717,4.77309503721168,0.000928621322318593,0.0160711399814169
"23929","Migut.N00146.v2.0",-0.940836483100216,4.72292388306243,0.000936581445424481,0.0161799052208662
"74","Migut.A00074.v2.0",-1.11398845443804,5.84694949361516,0.000938294255027189,0.0161805493228528
"1624","Migut.B00379.v2.0",-1.19110068653628,4.66025058257458,0.000942318782439217,0.016220984816427
"23969","Migut.N00186.v2.0",-0.996652414955188,5.32227335359232,0.000952260098419759,0.0163493639940337
"19053","Migut.K00881.v2.0",0.690132203225071,5.04680778614679,0.000953162672531944,0.0163493639940337
"7244","Migut.E00065.v2.0",0.760123686723904,6.92372933417938,0.00095935682018891,0.0164264340648303
"5394","Migut.D00814.v2.0",1.26315952520711,5.54826778327828,0.000964145514912838,0.016479209269935
"2534","Migut.B01289.v2.0",-1.07024375414573,4.56830483431228,0.000966559623268905,0.0164804221805507
"25618","Migut.N01835.v2.0",-1.04519949795508,4.8114010840287,0.000967629634086386,0.0164804221805507
"27966","Migut.O00807.v2.0",-1.05100448623643,5.49059922507657,0.000981243046648273,0.0166828593335957
"2098","Migut.B00853.v2.0",0.712443131999852,5.95124121322599,0.000988781211533105,0.0167721839081518
"5249","Migut.D00669.v2.0",0.948831199081691,4.84397275129699,0.000992814675293452,0.0167721839081518
"19791","Migut.L00102.v2.0",2.08136265230283,5.54975947888366,0.000993425484087911,0.0167721839081518
"10860","Migut.F01852.v2.0",1.48639261553041,4.14451877457661,0.00099592069127313,0.0167721839081518
"21693","Migut.L02004.v2.0",-0.943668046502726,6.04744564356655,0.000995952728010927,0.0167721839081518
"1288","Migut.B00043.v2.0",-0.815283403060878,8.53807522130685,0.000996917631073741,0.0167721839081518
"5421","Migut.D00841.v2.0",-1.04497627951676,4.8981059145201,0.00101725096465868,0.0170588960148477
"9407","Migut.F00399.v2.0",-1.50941766864095,5.28964535752527,0.00101749239976724,0.0170588960148477
"5799","Migut.D01219.v2.0",0.75191318885975,5.74306980150587,0.0010301792834422,0.0172416661008688
"16273","Migut.I01212.v2.0",-0.84928629294936,6.88634641718593,0.00103407656478453,0.0172769504950246
"19695","Migut.L00006.v2.0",-0.753618392729833,9.81397461376515,0.00106021298841493,0.01768303424719
"8846","Migut.E01667.v2.0",-0.812719922793545,5.54620859506163,0.00107124222488682,0.0178361830443655
"11585","Migut.G00435.v2.0",1.09171622987027,5.77568777326463,0.00108499733946528,0.0180341124048471
"18168","Migut.J01891.v2.0",0.839006796931272,4.93363422789924,0.00108960650015851,0.0180716514469564
"23704","Migut.M01960.v2.0",-0.95576542581276,6.71794961984854,0.00109172629403671,0.0180716514469564
"16741","Migut.J00464.v2.0",-0.827543931115055,7.31464572673816,0.00109286988143549,0.0180716514469564
"23295","Migut.M01551.v2.0",0.869038282629542,4.8448115465693,0.00110829083869312,0.0182953241525802
"14435","Migut.H01933.v2.0",2.14606391963628,4.00816382542316,0.00111109357452328,0.0183102912101899
"24945","Migut.N01162.v2.0",1.17956606519951,5.74351037827887,0.00111414912805814,0.0183293664900468
"5521","Migut.D00941.v2.0",-0.683733023982313,6.91473661147779,0.00112017161016073,0.0183971041485072
"9685","Migut.F00677.v2.0",-1.31159150686912,5.1559855550768,0.00112257255603715,0.0184052345902389
"4466","Migut.C01298.v2.0",-0.989717257872072,7.11095655712465,0.00113806014557459,0.0186275369929048
"16928","Migut.J00651.v2.0",-0.764920107619138,7.63580042344185,0.00114167047658384,0.018640893655983
"9964","Migut.F00956.v2.0",1.12703757402378,4.90133611278102,0.00114311466362858,0.018640893655983
"21239","Migut.L01550.v2.0",1.07515393149056,5.18290911870857,0.0011450781813004,0.018640893655983
"11274","Migut.G00124.v2.0",-0.909147076758489,4.40143422044232,0.0011465973730614,0.018640893655983
"12600","Migut.H00098.v2.0",0.624985864040943,6.42520117043403,0.00115096982984628,0.0186805304988665
"5093","Migut.D00513.v2.0",-0.767681496618867,6.09331949235591,0.00116245364518907,0.0188352598181054
"20877","Migut.L01188.v2.0",-0.639203566740078,4.62281326111311,0.0011718664036679,0.0189352344138412
"21990","Migut.M00246.v2.0",-0.692851492240582,9.01896836953454,0.00117254532250979,0.0189352344138412
"22934","Migut.M01190.v2.0",-2.01356554383604,6.40758554230525,0.00118271573126556,0.0190610379732484
"17341","Migut.J01064.v2.0",-1.54202665353157,5.7279373931746,0.00118428319187626,0.0190610379732484
"3746","Migut.C00578.v2.0",-0.738737573427983,6.08231704453766,0.00119427141943871,0.0191354733462939
"5","Migut.A00005.v2.0",-0.892476587538385,4.49036111772274,0.00119631967085211,0.0191354733462939
"19021","Migut.K00849.v2.0",0.868547611830782,4.60880311284244,0.00119740506593301,0.0191354733462939
"7002","Migut.D02422.v2.0",-0.902352631613746,7.15144201650581,0.00119853402238964,0.0191354733462939
"625","Migut.A00625.v2.0",0.871181949769602,4.42964194605893,0.00119881550942402,0.0191354733462939
"1577","Migut.B00332.v2.0",0.962589650486263,4.48010213070322,0.00120261614014924,0.0191502669869169
"25137","Migut.N01354.v2.0",-1.17019822912187,4.39168475118995,0.00120370840437595,0.0191502669869169
"3865","Migut.C00697.v2.0",-1.07954568447012,7.20214944076537,0.00121289019015218,0.0192646061945717
"26089","Migut.N02306.v2.0",1.00509389190923,4.86194815565768,0.00121654524393391,0.0192909317252377
"5336","Migut.D00756.v2.0",-0.682836215078055,8.79341405271741,0.00121952707733136,0.0193065130914573
"20753","Migut.L01064.v2.0",-1.62808969102188,6.4288982882068,0.00122418715670383,0.0193485685307511
"23016","Migut.M01272.v2.0",3.31887401145007,5.59030350347286,0.00123137101121307,0.0194303102210533
"8743","Migut.E01564.v2.0",-0.839567759720448,5.6519028982146,0.00123474018606252,0.0194464688245899
"8096","Migut.E00917.v2.0",0.895649184392801,4.50895906062349,0.00123831048930066,0.0194464688245899
"19892","Migut.L00203.v2.0",-2.09289813561834,6.11559926878931,0.00123843619417239,0.0194464688245899
"1172","Migut.A01172.v2.0",-0.582267417702417,6.95467910272668,0.0012465245832174,0.0195417011365754
"9605","Migut.F00597.v2.0",-1.16059871194714,8.97040042494064,0.00125578747821092,0.0196550075803611
"26056","Migut.N02273.v2.0",0.811334836163604,6.12788152015955,0.00127093305358186,0.019859871356699
"6639","Migut.D02059.v2.0",-0.642770282114309,5.92907684958388,0.00127626160909358,0.0198923350664899
"18788","Migut.K00616.v2.0",1.0787276523066,3.98282242633659,0.00127713034495431,0.0198923350664899
"26714","Migut.N02931.v2.0",-0.713990139294584,7.22883888004363,0.00128559517197527,0.0199919365149198
"8709","Migut.E01530.v2.0",-0.939246895126556,4.5058003173196,0.00129493704280068,0.020102972909356
"18884","Migut.K00712.v2.0",-0.898263743795521,4.64697591293493,0.00129689884255242,0.020102972909356
"16619","Migut.J00342.v2.0",0.738265697038791,5.4707906434101,0.00129962868741091,0.0201056438122679
"16450","Migut.J00173.v2.0",-1.0587777069912,4.56487267767336,0.00130317548289082,0.0201056438122679
"24025","Migut.N00242.v2.0",-0.995866886440357,5.63639627245148,0.00130331707843841,0.0201056438122679
"1116","Migut.A01116.v2.0",-0.759832660657681,4.65725396280929,0.00130798129413533,0.0201141708658152
"7028","Migut.D02448.v2.0",1.21112617503376,5.95242603080888,0.00130803554972889,0.0201141708658152
"23793","Migut.N00010.v2.0",0.807072618779155,5.1456568211535,0.00131957765045525,0.0202593980452248
"14402","Migut.H01900.v2.0",-1.36105630092165,4.2838808745015,0.00134254568024504,0.0205793073557561
"24863","Migut.N01080.v2.0",-0.685725731306411,8.42162330310084,0.0013656010674751,0.0208479842103493
"20087","Migut.L00398.v2.0",-0.807397631030649,8.98147328737642,0.00136581993692186,0.0208479842103493
"5294","Migut.D00714.v2.0",0.740888795375325,4.85856010846209,0.00136655006784209,0.0208479842103493
"9597","Migut.F00589.v2.0",-0.639749331423747,7.66389465358396,0.00137006794332159,0.0208686847455151
"5175","Migut.D00595.v2.0",0.968395257882819,4.09022921769155,0.00137896606313576,0.0209711421601606
"13172","Migut.H00670.v2.0",-0.957974177365874,8.6268049505477,0.00138242867820689,0.0209907448827735
"6078","Migut.D01498.v2.0",-0.942470634369094,6.99188734120683,0.00140051776836916,0.021206442166499
"9382","Migut.F00374.v2.0",-0.985268587644521,4.48495125858985,0.00140102620919813,0.021206442166499
"12443","Migut.G01293.v2.0",-1.08083464468658,4.67188793529537,0.0014114674792083,0.0213037799512178
"19971","Migut.L00282.v2.0",-0.939393828885589,6.36659426201915,0.00141336510402485,0.0213037799512178
"2275","Migut.B01030.v2.0",7.32517459576741,5.90999066391792,0.00141407506976604,0.0213037799512178
"17421","Migut.J01144.v2.0",1.11233344993544,4.44470679654146,0.00141786426089133,0.0213275937187346
"2958","Migut.B01713.v2.0",4.12011503948095,4.5988602292694,0.00142261961045089,0.0213658438228993
"10103","Migut.F01095.v2.0",1.51364109258888,5.12621081153509,0.00143323623737163,0.0214647887703497
"11340","Migut.G00190.v2.0",0.82648910877009,5.76710721015733,0.00143570651898941,0.0214647887703497
"17958","Migut.J01681.v2.0",-0.578869038985779,7.64959368326167,0.00143587589786123,0.0214647887703497
"25018","Migut.N01235.v2.0",0.616261870238323,5.35424276529478,0.00143899729248812,0.0214782022466117
"25411","Migut.N01628.v2.0",-0.99526852769769,3.94841647858816,0.00144567836938812,0.021534723434738
"19511","Migut.K01339.v2.0",1.076083665996,4.53757388084986,0.00144724402082893,0.021534723434738
"17431","Migut.J01154.v2.0",-0.702791966402526,7.62271408947692,0.00144996153573411,0.0215383769892832
"25268","Migut.N01485.v2.0",1.07898410434662,4.14184310657132,0.00145283252834036,0.0215383769892832
"15852","Migut.I00791.v2.0",1.02832042507634,6.27768463697041,0.00145418057336778,0.0215383769892832
"25702","Migut.N01919.v2.0",-0.961811104288664,5.71155542444361,0.00145970323347248,0.0215609979026353
"23037","Migut.M01293.v2.0",1.00515628137941,5.21586328887726,0.00146017320371994,0.0215609979026353
"18159","Migut.J01882.v2.0",-0.810029630777516,6.39982026203617,0.00146550638885719,0.0216067102247235
"15925","Migut.I00864.v2.0",0.7520701894628,6.49928148029111,0.00147074316238877,0.0216508639012017
"19845","Migut.L00156.v2.0",0.896351308645854,5.00146047547011,0.0014847148811292,0.0218232748965977
"17621","Migut.J01344.v2.0",-0.742886355007155,6.72519945885821,0.00148749948479164,0.0218309764812049
"7425","Migut.E00246.v2.0",1.67371608872229,6.05051103426122,0.00150297048848122,0.022021800773996
"17181","Migut.J00904.v2.0",1.02100982839596,6.29113111847395,0.00150506249465024,0.022021800773996
"6434","Migut.D01854.v2.0",-0.744653324886205,8.83283194857092,0.00151085291762526,0.0220730811278474
"98","Migut.A00098.v2.0",1.00802467503374,4.76626087545548,0.0015253065243409,0.0222505817304532
"2630","Migut.B01385.v2.0",-1.54151068308546,3.74115230902486,0.0015304913812375,0.0222851650358878
"1638","Migut.B00393.v2.0",-0.748630359991112,7.70314820861032,0.00153229259436984,0.0222851650358878
"27894","Migut.O00735.v2.0",1.7187248072599,4.12346499880034,0.00153520149758529,0.0222938960333552
"17400","Migut.J01123.v2.0",11.9180152865501,4.92447267780709,0.00154003280340388,0.0223304756493562
"26929","Migut.N03146.v2.0",-0.598169979322246,6.86450695229207,0.00155659911573231,0.0225368480669069
"10175","Migut.F01167.v2.0",0.682742573267949,5.65892049548554,0.00157044531781713,0.0227032790930539
"1037","Migut.A01037.v2.0",0.943606346192154,4.64600399925589,0.00157303850242304,0.022706775512555
"3750","Migut.C00582.v2.0",-1.41425101822772,7.70233896372302,0.00157844604953615,0.0227508261199561
"23328","Migut.M01584.v2.0",-0.710914806778029,5.4705497383733,0.00158261528089111,0.0227769236476385
"13804","Migut.H01302.v2.0",-0.5796860432677,6.95878446022741,0.00158789307685342,0.0228188741713891
"2715","Migut.B01470.v2.0",0.799054412107293,6.61482554087586,0.00159047790094803,0.0228220580823999
"23388","Migut.M01644.v2.0",-0.715870798156403,7.68194349264045,0.00160495960180228,0.0229956897249327
"14071","Migut.H01569.v2.0",2.09774412984258,4.64966084506893,0.00161463364959856,0.02310002541359
"2738","Migut.B01493.v2.0",-0.841807700780954,5.50777562577408,0.00162518352245032,0.0231780604047302
"15325","Migut.I00264.v2.0",1.06779808987908,3.99130784767718,0.00162700956172995,0.0231780604047302
"18340","Migut.K00168.v2.0",0.887964223793715,4.20896548158517,0.00162846884756606,0.0231780604047302
"16094","Migut.I01033.v2.0",-0.680105096795756,5.38173463357637,0.00162968862118793,0.0231780604047302
"24559","Migut.N00776.v2.0",-0.963729619133415,10.0957732910633,0.00163671771443953,0.0232437984828567
"6641","Migut.D02061.v2.0",1.1222987991524,4.67286204047298,0.0016426934943684,0.0232880577061868
"26109","Migut.N02326.v2.0",-1.38899384099051,8.57999737408858,0.00164870113405567,0.0232880577061868
"2032","Migut.B00787.v2.0",-0.680850127621484,6.20547118722262,0.001649903439206,0.0232880577061868
"19510","Migut.K01338.v2.0",-0.892214440669893,3.93985367861135,0.00165126708381616,0.0232880577061868
"4749","Migut.D00169.v2.0",0.928442976439164,4.80794459202161,0.00165296592265775,0.0232880577061868
"9068","Migut.F00060.v2.0",-0.775788364473049,6.02840716135012,0.00165468530574244,0.0232880577061868
"7328","Migut.E00149.v2.0",-0.897621093121005,7.66785962885185,0.00165832078816341,0.0232880577061868
"11103","Migut.F02095.v2.0",-0.920429440148245,4.94037810433259,0.00165912640590831,0.0232880577061868
"12363","Migut.G01213.v2.0",2.71123635584799,3.80010758341531,0.00166535520918438,0.023341560602458
"9475","Migut.F00467.v2.0",-1.48514345288064,6.15557983381427,0.00167241403077557,0.0234065250655067
"23895","Migut.N00112.v2.0",-0.91274061557497,4.24107191928403,0.00167813584082239,0.0234526162298435
"9404","Migut.F00396.v2.0",-0.662113485978153,5.5090762923768,0.00168947390424145,0.0235769501347683
"16517","Migut.J00240.v2.0",1.37844098909641,6.60306676992901,0.00169513439154781,0.0235925442012888
"26547","Migut.N02764.v2.0",-1.20519135244412,4.85351109440097,0.00169547744389504,0.0235925442012888
"11564","Migut.G00414.v2.0",-0.757903113156857,9.02435428518169,0.00170037549809771,0.0236091193319345
"10803","Migut.F01795.v2.0",-0.728095131880951,4.46429529114247,0.00170155815004933,0.0236091193319345
"13880","Migut.H01378.v2.0",-2.41066415838936,8.52665845339704,0.00171147251193414,0.0237126112593228
"13901","Migut.H01399.v2.0",-0.717032786195426,6.81096738988711,0.00172567700221261,0.0238751616194372
"16891","Migut.J00614.v2.0",-0.741264302273003,7.88336700652762,0.00173938002730145,0.0240303189179544
"8517","Migut.E01338.v2.0",1.32247325478158,4.0460367488485,0.00174543146847256,0.0240794738443421
"15141","Migut.I00080.v2.0",-0.873800621581065,6.50825705557878,0.00175806177463491,0.0242101540442203
"1546","Migut.B00301.v2.0",1.628706898235,3.56815314227212,0.00175991800135059,0.0242101540442203
"13771","Migut.H01269.v2.0",1.11387875262134,5.77564257855781,0.00176284315532191,0.024215898081001
"23118","Migut.M01374.v2.0",-1.00281352372748,6.8373452585384,0.00177190323819159,0.0242638191011285
"20967","Migut.L01278.v2.0",-1.34435408450892,5.56174147361732,0.00177349082176513,0.0242638191011285
"18743","Migut.K00571.v2.0",1.22569976114211,5.7055660260218,0.00177422184404001,0.0242638191011285
"721","Migut.A00721.v2.0",-0.734979531838212,7.35002950978775,0.00177770825878981,0.0242638191011285
"20791","Migut.L01102.v2.0",-0.687523646396639,9.19469672239688,0.00177889447277612,0.0242638191011285
"23723","Migut.M01979.v2.0",-1.0445058390612,6.05852701709003,0.00178326890745695,0.0242891788988883
"4488","Migut.C01320.v2.0",0.986666566168544,6.0593887866001,0.00178608271503912,0.0242932405339899
"15627","Migut.I00566.v2.0",-1.31098660674241,6.18692695317583,0.00178918271683379,0.0242945239095195
"11825","Migut.G00675.v2.0",1.1278020707816,5.96193776535431,0.0017912085558225,0.0242945239095195
"25610","Migut.N01827.v2.0",1.40316990459611,4.8236958642885,0.00179791465510419,0.0243512788560184
"16029","Migut.I00968.v2.0",1.37113410973886,4.10750202876844,0.0018097051578578,0.024476642450186
"7608","Migut.E00429.v2.0",-1.0318449710309,5.45842270351172,0.00181540089090074,0.0245193376271726
"7047","Migut.D02467.v2.0",-1.26090636098498,5.28461325630081,0.00182374398486383,0.0245976196394274
"3747","Migut.C00579.v2.0",-1.01269939910434,4.40964418105722,0.0018449985601507,0.0248495831176782
"6794","Migut.D02214.v2.0",-0.797690280504554,4.28971324213705,0.00184887318872172,0.0248670868850775
"13194","Migut.H00692.v2.0",-0.692054442155287,5.05870043526993,0.00185475799686299,0.0249115409954185
"26799","Migut.N03016.v2.0",1.29582350824976,4.31778152653871,0.00185737965371501,0.0249121046054526
"16837","Migut.J00560.v2.0",0.881032035729404,4.71073650074171,0.0018614349535184,0.0249318687186231
"4019","Migut.C00851.v2.0",1.55828148049217,4.89032967288702,0.00186912829929304,0.0249984565120734
"10680","Migut.F01672.v2.0",-0.891222776792195,7.07324422477245,0.00187158372768241,0.0249984565120734
"4017","Migut.C00849.v2.0",0.810074007195019,6.20975179658319,0.00187789883478578,0.025048161667854
"4562","Migut.C01394.v2.0",0.549480961424943,4.85194087251268,0.00188420644504046,0.0250976298479389
"10638","Migut.F01630.v2.0",-1.4374214239031,3.92443250986637,0.00189339918350077,0.0251737481704311
"16096","Migut.I01035.v2.0",0.705740019877762,6.08931086238603,0.00189513460908185,0.0251737481704311
"16518","Migut.J00241.v2.0",0.979181022233492,5.18922669479092,0.00190289115067749,0.0252420602226545
"9053","Migut.F00045.v2.0",-1.14257526978312,4.80370329310625,0.00192037883604626,0.02543909248244
"23686","Migut.M01942.v2.0",1.31813522018292,4.55312251319122,0.00193205472426169,0.0255587020167056
"2017","Migut.B00772.v2.0",2.48756375149219,5.35440290286761,0.00193806063240482,0.0256030800644779
"17524","Migut.J01247.v2.0",2.26114087478944,5.23892544911825,0.00194263379676032,0.0256284352121781
"3156","Migut.B01911.v2.0",-0.845631642707838,5.94312563439239,0.00194579656818456,0.0256351397802978
"1266","Migut.B00021.v2.0",-0.793166120460733,7.88290362743756,0.00195539188706741,0.0257264570209946
"7852","Migut.E00673.v2.0",-0.762984164456848,4.34704614273839,0.00196284165886766,0.0257893359179387
"2396","Migut.B01151.v2.0",1.09893398922392,5.1360213590031,0.00196786226369769,0.0258201710333269
"11038","Migut.F02030.v2.0",-0.760552548924809,6.68907386026143,0.00200106347757283,0.0261942744814026
"8267","Migut.E01088.v2.0",0.524176824482977,6.16656517173439,0.00200263866001271,0.0261942744814026
"20089","Migut.L00400.v2.0",-1.07829327229811,4.9883842278688,0.00200451163319421,0.0261942744814026
"12165","Migut.G01015.v2.0",-4.88399259068626,3.55100889924574,0.00201292983331745,0.0262356177818833
"4842","Migut.D00262.v2.0",0.884395704939391,4.72754448851028,0.00201310891336601,0.0262356177818833
"16505","Migut.J00228.v2.0",0.587055754980342,5.72994443286116,0.00202024304177012,0.0262931092377009
"8460","Migut.E01281.v2.0",-0.741786505174895,7.33983408649764,0.00203201836935833,0.0264107690348498
"8891","Migut.E01712.v2.0",3.59107765118405,4.01409549066608,0.0020376307768418,0.0264481188332813
"27854","Migut.O00695.v2.0",-0.676736416022796,6.0753173542868,0.00204811660985194,0.0265485397333425
"6771","Migut.D02191.v2.0",0.936893458684372,7.24364453995137,0.00205170890515265,0.0265594542856021
"2","Migut.A00002.v2.0",0.976814971964156,4.38520099772781,0.00206356122410327,0.0266425082335601
"8193","Migut.E01014.v2.0",-0.760930263259806,6.73265719118539,0.0020636425555248,0.0266425082335601
"25262","Migut.N01479.v2.0",1.50374626862626,4.53823303073325,0.00206880614785954,0.026673512643364
"17754","Migut.J01477.v2.0",0.871090343874031,4.61333548205499,0.00207409595235889,0.026706059482573
"21840","Migut.M00096.v2.0",0.822172190161158,6.51231618993125,0.00207792571952186,0.02671974523758
"10479","Migut.F01471.v2.0",-1.24768865224423,9.69889856175886,0.0020816879507812,0.0267201189324996
"1965","Migut.B00720.v2.0",0.815985682789134,5.89597139876952,0.00208348861511569,0.0267201189324996
"17080","Migut.J00803.v2.0",-0.793094506986499,6.8564117448839,0.00208853946597237,0.0267493708526461
"24536","Migut.N00753.v2.0",0.89438131342892,4.32545995231151,0.00210555370789843,0.026931565771093
"15576","Migut.I00515.v2.0",1.45829299116856,4.88413233599078,0.00211787647400161,0.0270533506738539
"21858","Migut.M00114.v2.0",-1.25489127148204,4.25683939214798,0.0021544991147712,0.0274848057481447
"19788","Migut.L00099.v2.0",-1.13044643149516,3.93500744273806,0.00215909129004847,0.0275070509076492
"5904","Migut.D01324.v2.0",-2.3458936750918,7.26777913900479,0.00216423248845387,0.027536222847166
"25344","Migut.N01561.v2.0",-0.95643452134777,6.49699446261471,0.00217060294643844,0.0275809377023106
"3165","Migut.B01920.v2.0",-1.53417243930243,4.12256125598431,0.00218664639203163,0.0277482841101832
"6925","Migut.D02345.v2.0",-4.95652600276184,6.24353556800875,0.00219205188792625,0.0277803741229708
"15416","Migut.I00355.v2.0",2.10905109838749,4.53266969281326,0.00221720165427041,0.028062275721218
"26515","Migut.N02732.v2.0",1.0810777643477,4.48619378156994,0.00222875573544178,0.0281715891847661
"19287","Migut.K01115.v2.0",-5.76920864267739,3.50090742191581,0.0022391165110254,0.0282131521468546
"9700","Migut.F00692.v2.0",-1.26300429665485,7.36108350812775,0.00224010261947894,0.0282131521468546
"27062","Migut.N03279.v2.0",-0.642055199115245,12.403579464582,0.00224299903771555,0.0282131521468546
"14171","Migut.H01669.v2.0",0.810990277430842,7.71053477153599,0.00224373002472656,0.0282131521468546
"17669","Migut.J01392.v2.0",-0.884409096969898,5.24823172193655,0.00226663476342039,0.0284640987130699
"19996","Migut.L00307.v2.0",0.894282580653815,5.91526910277671,0.00228105218236208,0.0286079492533384
"9468","Migut.F00460.v2.0",-2.14585230753871,4.09610325430711,0.00229570680500586,0.0287543976860461
"16684","Migut.J00407.v2.0",1.11686678116469,5.93270422925825,0.00231151103298503,0.0289148472092441
"23007","Migut.M01263.v2.0",0.601613099367121,6.51261083665114,0.00232640665925734,0.02906353054133
"27335","Migut.O00176.v2.0",4.67172606520994,4.19240041224622,0.00233382542306568,0.0291185427784822
"26076","Migut.N02293.v2.0",-0.844145541062939,8.34238376053371,0.00235063165189403,0.0292903869191492
"1549","Migut.B00304.v2.0",-0.540445540595497,6.70656949937808,0.00235382050337204,0.0292923255168347
"20020","Migut.L00331.v2.0",-0.776879969270057,6.21330864637945,0.00236151128548066,0.0293258807398433
"15508","Migut.I00447.v2.0",-1.10985006834741,7.9184735647608,0.00236519780108981,0.0293258807398433
"1971","Migut.B00726.v2.0",-0.708782177969278,7.56905860740897,0.00236562711984446,0.0293258807398433
"7576","Migut.E00397.v2.0",-0.91386872493067,6.28600199931223,0.00236983293541816,0.0293403546888887
"26047","Migut.N02264.v2.0",0.825956872262237,4.66704618583835,0.00238474914127266,0.029487224657196
"12704","Migut.H00202.v2.0",-0.836820776115234,6.03564536800279,0.00238902256672797,0.0295022901878414
"14098","Migut.H01596.v2.0",0.723059771817893,5.21800523091087,0.00239595721230676,0.0295501389517834
"14388","Migut.H01886.v2.0",1.49200438453007,3.83499444314937,0.00240599675563026,0.0296361105473487
"26353","Migut.N02570.v2.0",0.957004371944168,4.86139133925073,0.00242894691595918,0.0298749998214447
"11868","Migut.G00718.v2.0",0.752125542636244,6.11553409078403,0.00243157811532107,0.0298749998214447
"4236","Migut.C01068.v2.0",-0.604739223775394,6.20771321020221,0.00244093549739744,0.0299518603537065
"14863","Migut.H02361.v2.0",-0.813899718975457,5.17356804123163,0.0024495758606396,0.0300197386880667
"507","Migut.A00507.v2.0",0.525580968525056,6.90557389219598,0.00245424896955378,0.0300303278017
"16292","Migut.J00015.v2.0",-0.650052662200269,7.129417301653,0.002456659310691,0.0300303278017
"21271","Migut.L01582.v2.0",-2.34259673198905,7.82923895376402,0.00247382349150773,0.0302019133470166
"8897","Migut.E01718.v2.0",-1.46895106240119,4.61327483981758,0.00248447977323404,0.0302588246180144
"13231","Migut.H00729.v2.0",0.924297708792482,4.38349362647615,0.00248475177820083,0.0302588246180144
"14862","Migut.H02360.v2.0",0.993995537283432,4.05221730337443,0.00250082906286992,0.0304162547356862
"23707","Migut.M01963.v2.0",1.29213880165097,5.11084454442572,0.00251248804932862,0.0305196189841087
"19012","Migut.K00840.v2.0",-0.826309352184825,7.49019670544719,0.00252343572855554,0.0306106257318512
"21720","Migut.L02031.v2.0",0.851898450822532,6.2472996189719,0.0025263196342845,0.0306106257318512
"24581","Migut.N00798.v2.0",1.10024811206864,5.02718155673845,0.00253162099685351,0.0306364210107949
