"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"7246","Migut.E00067.v2.0",0.0235498769081511,5.25744770917444,0.924651774481468,0.968532003605329,0.0340217925526244,FALSE
"25306","Migut.N01523.v2.0",0.0244291994344131,7.60035333136176,0.924679664026665,0.968532003605329,0.0340086934668352,FALSE
"23833","Migut.N00050.v2.0",0.0184174404465232,5.45189633108037,0.924785891428176,0.968532003605329,0.0339588044875919,FALSE
"9094","Migut.F00086.v2.0",0.0298801153875692,4.81660244451709,0.924872582215861,0.968532003605329,0.0339180949930691,FALSE
"22378","Migut.M00634.v2.0",-0.0482040687123615,9.14987781172655,0.924915948910907,0.968532003605329,0.0338977316747294,FALSE
"11560","Migut.G00410.v2.0",0.0215477695013523,8.01762941536033,0.925097857722444,0.968532003605329,0.0338123247517849,FALSE
"26564","Migut.N02781.v2.0",0.0225874474663554,5.57843721277007,0.925213290962901,0.968532003605329,0.03375813708777,FALSE
"1762","Migut.B00517.v2.0",0.0272430628655216,4.4924637205112,0.925320725842245,0.968532003605329,0.0337077101570662,FALSE
"21823","Migut.M00079.v2.0",0.0249799405399547,5.76275933845897,0.925352093855932,0.968532003605329,0.0336929879921227,FALSE
"407","Migut.A00407.v2.0",0.0350457213926147,4.6100405720864,0.925634953140116,0.968532003605329,0.0335602542407637,FALSE
"8261","Migut.E01082.v2.0",-0.0374316847822583,4.12804552262074,0.92565984801962,0.968532003605329,0.0335485740817852,FALSE
"22607","Migut.M00863.v2.0",-0.0397573235384171,4.35272302593197,0.925711451414401,0.968532003605329,0.0335243638440943,FALSE
"27255","Migut.O00096.v2.0",-0.0148533130200338,8.08173559582543,0.925734736197311,0.968532003605329,0.0335134400021826,FALSE
"12972","Migut.H00470.v2.0",-0.0198874333980233,5.67000474239764,0.925899416927806,0.968532003605329,0.0334361893934728,FALSE
"14446","Migut.H01944.v2.0",-0.0279122099553883,5.04781344922913,0.925945677845403,0.968532003605329,0.0334144911841559,FALSE
"23114","Migut.M01370.v2.0",-0.0180874003286277,4.837084063037,0.926007661726002,0.968532003605329,0.033385419979449,FALSE
"11289","Migut.G00139.v2.0",0.035472728637378,4.40542955918155,0.926334353148002,0.968720568952211,0.0332322298210534,FALSE
"2795","Migut.B01550.v2.0",0.029587069554273,4.7926278016977,0.926426997463821,0.968720568952211,0.0331887974435806,FALSE
"18388","Migut.K00216.v2.0",-0.0228235559032897,5.19591934789582,0.926488886283797,0.968720568952211,0.0331597859020932,FALSE
