"genes","logFC","logCPM","PValue","FDR"
"7559","Migut.E00380.v2.0",0.363953653861836,5.46349637346928,0.140344171793866,0.381883253596328
"25915","Migut.N02132.v2.0",0.287570289238937,7.21692765599744,0.140633243840315,0.382562038243921
"15540","Migut.I00479.v2.0",0.579364313837235,4.56116668955402,0.14069688371694,0.382627374276115
"10833","Migut.F01825.v2.0",0.313243190868231,6.21579322646698,0.1409819343225,0.383287133574446
"4914","Migut.D00334.v2.0",-0.432264117409581,6.46788796521374,0.141018865650824,0.383287133574446
"11299","Migut.G00149.v2.0",0.393562036055233,5.45890161289983,0.141101137588012,0.383402837841147
"17117","Migut.J00840.v2.0",0.641066818036086,4.43107206010205,0.141186202013494,0.383471952823541
"14843","Migut.H02341.v2.0",0.566834561030329,6.29931977304461,0.141205991947863,0.383471952823541
"6196","Migut.D01616.v2.0",-0.336959849419866,5.28505797470561,0.141282834267711,0.383511543394182
"1753","Migut.B00508.v2.0",-0.406326199186376,8.50501819507152,0.141299997038055,0.383511543394182
"26026","Migut.N02243.v2.0",0.402380003639747,4.72094078323846,0.141431314783728,0.383694258916353
"24223","Migut.N00440.v2.0",0.62639518015807,4.11419314134924,0.141500245398503,0.383694258916353
"17154","Migut.J00877.v2.0",-0.329727974530315,7.09252340942278,0.141511038435641,0.383694258916353
"26897","Migut.N03114.v2.0",0.383941451313823,6.19883306225402,0.141526245237657,0.383694258916353
"8505","Migut.E01326.v2.0",0.292597193573074,6.46221424766782,0.141600189349892,0.383700837212593
"12840","Migut.H00338.v2.0",0.370622975093261,5.8521001677664,0.141608137498776,0.383700837212593
"7343","Migut.E00164.v2.0",0.392771126678937,4.79778034126591,0.141748770659004,0.383974159398037
"7801","Migut.E00622.v2.0",-0.287411647794349,4.1920908400979,0.141870466947375,0.384196045796635
"8537","Migut.E01358.v2.0",-2.31658007114722,3.89471339071911,0.141928313902202,0.384244947393766
"19864","Migut.L00175.v2.0",0.511453854669815,3.99162963604276,0.142041538358694,0.384339778257676
"18812","Migut.K00640.v2.0",-0.309565629264146,6.87164273126206,0.142042939691586,0.384339778257676
"3317","Migut.C00149.v2.0",0.428241833872239,4.90535524771417,0.142353552486587,0.384696820173959
"23159","Migut.M01415.v2.0",0.448563438637514,7.3039355178585,0.142358735387403,0.384696820173959
"1484","Migut.B00239.v2.0",-0.520972641665948,4.57595850121175,0.142359563796504,0.384696820173959
"15878","Migut.I00817.v2.0",-0.621247934390846,3.73152934673359,0.142369864284784,0.384696820173959
"19165","Migut.K00993.v2.0",-0.52583110336518,6.13593940319395,0.142395040812738,0.384696820173959
"24163","Migut.N00380.v2.0",0.446879755705504,4.71737940130824,0.142431301843932,0.384696820173959
"16513","Migut.J00236.v2.0",-0.445197173804022,5.1753442811481,0.142453746395576,0.384696820173959
"523","Migut.A00523.v2.0",0.530339086689977,4.60070776801112,0.142629101203488,0.385062057803273
"9133","Migut.F00125.v2.0",-0.404602758160147,5.78426081374703,0.142668742137321,0.385062057803273
"5395","Migut.D00815.v2.0",0.277694261299899,5.09206903268839,0.142929694205364,0.385658579754457
"17895","Migut.J01618.v2.0",0.249907687648854,5.35607071511574,0.143116029099968,0.386053489669942
"3610","Migut.C00442.v2.0",-0.645545608756058,7.46829422632295,0.143359306521538,0.386489465494185
"23405","Migut.M01661.v2.0",-1.02726332012448,4.57217711993743,0.143379682575899,0.386489465494185
"17918","Migut.J01641.v2.0",0.727441956302582,8.41888971735912,0.14343126802557,0.386489465494185
"25006","Migut.N01223.v2.0",-1.00111347914203,5.3595246139075,0.143437738876583,0.386489465494185
"1013","Migut.A01013.v2.0",0.402408801875844,5.92600821315719,0.143515126487907,0.386590118966171
"21031","Migut.L01342.v2.0",-0.369428339082993,5.33123485110346,0.143752705792197,0.387093318616167
"537","Migut.A00537.v2.0",-0.486600007084155,6.54093792947467,0.143782099396934,0.387093318616167
"15629","Migut.I00568.v2.0",-0.38726715744854,6.00011973768251,0.143887291206,0.387268553839561
"18757","Migut.K00585.v2.0",0.561740719295451,4.62140175359251,0.144001934970854,0.38746912399374
"16929","Migut.J00652.v2.0",-0.513659509099622,5.61695823460389,0.1442011273409,0.387814434240786
"22668","Migut.M00924.v2.0",-0.314364508247281,8.34594319091659,0.144231174084711,0.387814434240786
"18534","Migut.K00362.v2.0",0.346616535753231,5.25222879159802,0.144285580818459,0.387814434240786
"4693","Migut.D00113.v2.0",-0.574570710430748,5.00877375947223,0.144290904238081,0.387814434240786
"21731","Migut.L02042.v2.0",-1.07086141063265,6.7356525854389,0.144452835126264,0.388099918854744
"6644","Migut.D02064.v2.0",0.364956746193159,6.09983286015213,0.144477499045542,0.388099918854744
"292","Migut.A00292.v2.0",-0.828944357298163,6.01691552062608,0.144758996679589,0.388747950760509
"8613","Migut.E01434.v2.0",0.390141569229859,5.72619224317121,0.144836527130635,0.388754718904367
"5035","Migut.D00455.v2.0",0.876123829149825,4.13735226543557,0.144842029472705,0.388754718904367
"18150","Migut.J01873.v2.0",-0.43921424278945,6.24423798082922,0.144929193201001,0.388880583145894
"4592","Migut.D00012.v2.0",-0.290366591938359,8.18039198051261,0.145198807939005,0.389460093083358
"24877","Migut.N01094.v2.0",0.411063154279403,5.02737027527856,0.145252293447913,0.389460093083358
"19995","Migut.L00306.v2.0",0.303235794200746,6.46751308181035,0.145266154632521,0.389460093083358
"6537","Migut.D01957.v2.0",0.471014020314916,4.74478267946204,0.145463610787518,0.389881234908428
"26253","Migut.N02470.v2.0",-0.256582290760222,5.06585047384173,0.145675559323823,0.390340975690942
"7670","Migut.E00491.v2.0",-0.339311187611934,6.49264610376356,0.145762860998545,0.390466559961983
"19888","Migut.L00199.v2.0",0.398219746732632,5.46141089996463,0.14644253770912,0.392178476610363
"18250","Migut.K00078.v2.0",1.10058082773194,3.84089612833351,0.146550597313765,0.392250382231318
"19992","Migut.L00303.v2.0",-1.18887301876849,4.42304337399265,0.14655062432335,0.392250382231318
"16137","Migut.I01076.v2.0",0.427441849404592,4.07646525255858,0.146706018207578,0.39251166036543
"22735","Migut.M00991.v2.0",0.532887517522584,5.02200564628518,0.14672953235158,0.39251166036543
"5296","Migut.D00716.v2.0",-0.257046633277819,6.12435404981319,0.146877922175714,0.392799804611152
"23637","Migut.M01893.v2.0",0.31408915090189,5.15697006296991,0.147005593617532,0.393032396889399
"20882","Migut.L01193.v2.0",0.470915916540576,5.14316156277539,0.147143687689966,0.393292718522557
"9170","Migut.F00162.v2.0",-0.512617196775153,5.27161232492562,0.147305325938986,0.393615808686438
"5239","Migut.D00659.v2.0",0.596047817947124,4.31955278048612,0.147404876062346,0.393678502846657
"26514","Migut.N02731.v2.0",-0.439110279848598,11.1265240462112,0.147410320626852,0.393678502846657
"18664","Migut.K00492.v2.0",0.44253748962506,7.97389450820777,0.147464205439101,0.393713528317776
"20802","Migut.L01113.v2.0",0.410841205460165,4.03307511230923,0.147530728429168,0.393726752757662
"17442","Migut.J01165.v2.0",-0.545543146115584,5.34221784584047,0.147550700862584,0.393726752757662
"21703","Migut.L02014.v2.0",-0.35987381311257,8.56603068636002,0.147594686610486,0.393735328341841
"9100","Migut.F00092.v2.0",0.263840579205201,6.73177348095729,0.147772558879204,0.394050788313214
"1366","Migut.B00121.v2.0",0.554981846044207,4.13731763630241,0.147794548542038,0.394050788313214
"826","Migut.A00826.v2.0",-0.579843488345111,7.62242500135074,0.147861514037812,0.394120519200429
"9188","Migut.F00180.v2.0",0.437514199952299,4.42359317919419,0.148021287742436,0.394437520896443
"18480","Migut.K00308.v2.0",-0.361404967831606,7.6733606116629,0.14814068409996,0.394646782442294
"25308","Migut.N01525.v2.0",-0.568930825671888,8.11721581436072,0.148209987484795,0.394696731015497
"27738","Migut.O00579.v2.0",-1.97088739991246,3.86088765706099,0.148241176700135,0.394696731015497
"19955","Migut.L00266.v2.0",-0.322014792114239,4.9437079602763,0.148326634672991,0.394799513792054
"22757","Migut.M01013.v2.0",0.382951812131089,4.46550985873912,0.148361544532605,0.394799513792054
"6871","Migut.D02291.v2.0",-0.850443551159739,7.96235161581695,0.148654781193777,0.395470860051875
"22559","Migut.M00815.v2.0",-0.415933662946264,7.34846000108672,0.148722022007284,0.395525869599124
"17385","Migut.J01108.v2.0",-0.468707755448278,5.91011790953652,0.148783983012977,0.395525869599124
"9795","Migut.F00787.v2.0",0.364020284344488,6.59609364162851,0.148798331185008,0.395525869599124
"1297","Migut.B00052.v2.0",0.431941120877304,5.85501047662005,0.148862424552128,0.395587351100688
"2681","Migut.B01436.v2.0",-0.881673442183791,5.25695914698455,0.148992109702729,0.395742042877384
"14671","Migut.H02169.v2.0",0.522260927509396,4.54060599932178,0.149002595827086,0.395742042877384
"22637","Migut.M00893.v2.0",-0.438862337995259,4.62259273348735,0.149151487995631,0.396028572882543
"24978","Migut.N01195.v2.0",-0.332426412785593,5.04593860517361,0.149300293241822,0.396263528461508
"4499","Migut.C01331.v2.0",-0.488940148635778,6.0666038772099,0.149322044120475,0.396263528461508
"2310","Migut.B01065.v2.0",-0.357278360904405,5.06466442199995,0.14944339886868,0.396476621668914
"15594","Migut.I00533.v2.0",-0.50332724155453,5.26293727941454,0.149604575036119,0.39672382204404
"18017","Migut.J01740.v2.0",-0.417516035555948,6.25769405435627,0.149618738726767,0.39672382204404
"14492","Migut.H01990.v2.0",-0.305949850407776,7.58407184652587,0.149685369963303,0.396791550298002
"9190","Migut.F00182.v2.0",-0.324361114289556,4.33034647385407,0.149789938967654,0.396959780628604
"3098","Migut.B01853.v2.0",-0.419762958375001,5.06413552368982,0.149924775295184,0.397208108374649
"4253","Migut.C01085.v2.0",-0.504209571579357,6.24702183818978,0.149980012871128,0.397245470185541
"5616","Migut.D01036.v2.0",0.26989020717871,6.54703517067153,0.150179999333817,0.397666096398869
"6768","Migut.D02188.v2.0",0.563768023833956,7.81161656252416,0.150228831983043,0.397686357034058
"14813","Migut.H02311.v2.0",-0.307105990181611,8.66610511539916,0.150308919805345,0.397730629177891
"15136","Migut.I00075.v2.0",0.345050730528288,5.85632369049059,0.150327927565424,0.397730629177891
"6575","Migut.D01995.v2.0",0.350206778439269,8.37849918922925,0.150543872457876,0.398192872179049
"2794","Migut.B01549.v2.0",-0.378757668804965,5.18956955151531,0.150636226906421,0.398328051269252
"27698","Migut.O00539.v2.0",-0.684901369232589,4.33483910421358,0.150818060396079,0.398699701408413
"22378","Migut.M00634.v2.0",-0.853512555999277,9.14987781172655,0.150859436579295,0.398699939530993
"3667","Migut.C00499.v2.0",-0.446697481109668,8.29533381410063,0.150911243245071,0.398727736256539
"20231","Migut.L00542.v2.0",-0.596868292789175,5.05009191001405,0.150993420021052,0.398835737730662
"7369","Migut.E00190.v2.0",-0.742294971191161,5.51464748524236,0.151176856631842,0.399211075880147
"18206","Migut.K00034.v2.0",0.297332031314227,5.22531519362243,0.151270882271283,0.399350166783428
"26831","Migut.N03048.v2.0",0.430684756114386,5.59969835290102,0.151353831393302,0.39945994800905
"28121","Migut.O00962.v2.0",-0.589207245568847,4.22117934679339,0.151591162186254,0.399864286488497
"22926","Migut.M01182.v2.0",0.374317522688504,6.52642997875509,0.151600383211943,0.399864286488497
"1044","Migut.A01044.v2.0",-0.344516041966308,7.03759617105814,0.151631253714495,0.399864286488497
"5302","Migut.D00722.v2.0",0.505367092451812,6.48349066007976,0.151811356652042,0.400203494528295
"12818","Migut.H00316.v2.0",0.349464092185103,5.65938281690536,0.151842767314039,0.400203494528295
"18263","Migut.K00091.v2.0",-0.54967540733967,5.16471674683386,0.151931510210566,0.400328129359737
"7587","Migut.E00408.v2.0",-0.558774080488885,3.99278410109029,0.152020763806024,0.400454041482481
"11177","Migut.G00027.v2.0",-0.242162593323925,8.18424160593459,0.15218182777327,0.400768996674793
"7508","Migut.E00329.v2.0",0.25930520655679,6.89409982459326,0.152288595002923,0.400940829319309
"1664","Migut.B00419.v2.0",-0.451068465059811,4.28501687829196,0.152581977168161,0.401600846621738
"22128","Migut.M00384.v2.0",0.368811080004317,5.80533201763946,0.152622461126828,0.401600846621738
"26559","Migut.N02776.v2.0",-0.319423699461252,7.89879926739196,0.152832205196305,0.402043205007007
"3593","Migut.C00425.v2.0",0.378810782314291,4.99942394694899,0.152911485589217,0.4020896448186
"1818","Migut.B00573.v2.0",-0.479062327324526,8.02081520170838,0.152933133003906,0.4020896448186
"25567","Migut.N01784.v2.0",-0.540862240071551,5.20526874724017,0.153078845343652,0.402363203452272
"5570","Migut.D00990.v2.0",-0.42403521391795,8.26125951343603,0.15313818713419,0.402409652559148
"20492","Migut.L00803.v2.0",-0.269092431362178,5.16267267097738,0.153269407347787,0.402644903905763
"9935","Migut.F00927.v2.0",-0.374919839981323,6.66668327766363,0.153538256672547,0.40315074841743
"5505","Migut.D00925.v2.0",0.455885887266697,4.14265371109821,0.153545454352212,0.40315074841743
"9141","Migut.F00133.v2.0",0.429982296139985,7.16429916028136,0.15363175384276,0.403210477378445
"26675","Migut.N02892.v2.0",0.308097767794494,7.6102913849791,0.153651709304409,0.403210477378445
"16404","Migut.J00127.v2.0",-0.386461214304943,4.59972691320808,0.153713424030466,0.403262845928337
"4128","Migut.C00960.v2.0",0.34372147673531,6.33675244825824,0.153759164648597,0.403273289791282
"4751","Migut.D00171.v2.0",-0.315807882849427,6.25462970199478,0.153974507503269,0.403728433059753
"9476","Migut.F00468.v2.0",-0.388671680033583,5.37628607631796,0.154110461577655,0.403975224607875
"3517","Migut.C00349.v2.0",-1.72592204917829,5.15298923947287,0.154269273065247,0.404281782901245
"5282","Migut.D00702.v2.0",-0.309198025196839,5.02291549002115,0.154343683068556,0.40436705029654
"16358","Migut.J00081.v2.0",0.2810124815715,5.39197839118275,0.154498292282913,0.404429604822285
"24297","Migut.N00514.v2.0",0.433039160402135,4.76965065711409,0.154506607069465,0.404429604822285
"14132","Migut.H01630.v2.0",-0.313616133911118,5.56173754588282,0.154508907841554,0.404429604822285
"25293","Migut.N01510.v2.0",0.400586653779383,4.7791660931872,0.154535077331907,0.404429604822285
"17644","Migut.J01367.v2.0",-0.432589116209956,5.09557749192243,0.154577583884593,0.404431245617316
"4278","Migut.C01110.v2.0",-0.804979022858167,5.32538731608581,0.154745841643788,0.404598015799457
"20191","Migut.L00502.v2.0",0.399732440252657,4.62244319617683,0.154758434895874,0.404598015799457
"1689","Migut.B00444.v2.0",0.277567229051262,6.35055516227466,0.154770749520698,0.404598015799457
"9716","Migut.F00708.v2.0",-0.72704812988436,4.28547470918621,0.154901700555964,0.404598015799457
"23834","Migut.N00051.v2.0",0.581958657988451,5.21161653052545,0.15491189170517,0.404598015799457
"16105","Migut.I01044.v2.0",0.511472046904309,4.76333023970641,0.154958153247279,0.404598015799457
"9103","Migut.F00095.v2.0",-0.614265073633893,8.69719036458406,0.154970838316001,0.404598015799457
"7302","Migut.E00123.v2.0",0.405636302339741,6.7217129081624,0.155015870020061,0.404598015799457
"21680","Migut.L01991.v2.0",0.409337430701712,5.1589413433223,0.155059876494736,0.404598015799457
"4744","Migut.D00164.v2.0",-0.524626021120012,4.90840866134391,0.155060293722045,0.404598015799457
"10435","Migut.F01427.v2.0",-0.360942995608212,5.42053951247263,0.155150484925925,0.404704179279727
"2763","Migut.B01518.v2.0",-0.313753230981857,6.89979910098658,0.155184796093283,0.404704179279727
"15194","Migut.I00133.v2.0",0.394061742804578,6.46606718140797,0.155276735052092,0.40482581205921
"15552","Migut.I00491.v2.0",0.476229264781614,4.0163827162208,0.155315277382145,0.40482581205921
"10037","Migut.F01029.v2.0",-0.392177786141081,8.06634936969888,0.155559758668926,0.405343541323976
"22113","Migut.M00369.v2.0",0.428544463660016,5.18725617302134,0.155625262825967,0.405343541323976
"4347","Migut.C01179.v2.0",-0.415751714140768,4.15226831131427,0.155639831337817,0.405343541323976
"220","Migut.A00220.v2.0",-0.277680835239979,7.73319892903468,0.155762940333177,0.405554789646128
"24563","Migut.N00780.v2.0",-0.539073916348303,7.29670706845706,0.155871598416404,0.405643472808098
"12571","Migut.H00069.v2.0",0.308318097870296,4.88754122570463,0.155881011451885,0.405643472808098
"5457","Migut.D00877.v2.0",0.282801955128883,5.66167791221655,0.155929385251899,0.40565653561706
"15581","Migut.I00520.v2.0",0.897577495562547,3.97655322855847,0.155970044190343,0.40565653561706
"9199","Migut.F00191.v2.0",-0.312297171219422,5.24355766450207,0.156025345821395,0.405691105168877
"9931","Migut.F00923.v2.0",0.338114436029485,5.16086304523304,0.156093349706185,0.405708717055195
"7504","Migut.E00325.v2.0",0.304044260310096,5.23194980076492,0.156116142961282,0.405708717055195
"9306","Migut.F00298.v2.0",-0.36800524427516,5.17279699114548,0.156171163189156,0.405742513564078
"6249","Migut.D01669.v2.0",-0.500034843169011,4.5887042386908,0.156308956514838,0.405972286555152
"4604","Migut.D00024.v2.0",0.321773157556674,6.52288289509039,0.156595533833665,0.405972286555152
"9414","Migut.F00406.v2.0",-0.424994759460464,5.33583635091536,0.156611126195204,0.405972286555152
"25486","Migut.N01703.v2.0",-0.429336121183177,4.45902526687866,0.1566843770661,0.405972286555152
"3014","Migut.B01769.v2.0",-0.333280215235563,5.15252981661067,0.15670709399186,0.405972286555152
"14578","Migut.H02076.v2.0",1.95146760745088,3.48033474574065,0.156723563262568,0.405972286555152
"24009","Migut.N00226.v2.0",-0.271067401882211,4.79534371813351,0.156729294587761,0.405972286555152
"17021","Migut.J00744.v2.0",0.353688364986844,5.94304717565797,0.156748657908075,0.405972286555152
"13307","Migut.H00805.v2.0",0.559618585485248,5.56863462126053,0.156761887162572,0.405972286555152
"8965","Migut.E01786.v2.0",-0.543706643990257,5.11151100259818,0.156775792251925,0.405972286555152
"15809","Migut.I00748.v2.0",-0.311040291281653,7.50125062594598,0.156816897832005,0.405972286555152
"7888","Migut.E00709.v2.0",-0.337042122281209,4.47935935761568,0.156833629999696,0.405972286555152
"19728","Migut.L00039.v2.0",-0.371088570629082,6.37192588136222,0.156846842629472,0.405972286555152
"14842","Migut.H02340.v2.0",-0.370876394450801,6.81963421612344,0.156852831854833,0.405972286555152
"26830","Migut.N03047.v2.0",0.493813749399931,5.86363792710646,0.156899727829224,0.405972286555152
"5114","Migut.D00534.v2.0",-0.283703902291601,5.20836068972751,0.156932230062171,0.405972286555152
"26031","Migut.N02248.v2.0",-0.291189998213812,4.7149681078654,0.157128869327587,0.406372118665375
"13559","Migut.H01057.v2.0",-0.49245106969577,4.68811395432099,0.157180285601018,0.406390376198293
"19735","Migut.L00046.v2.0",0.345154014661775,5.06788188165431,0.15722009376378,0.406390376198293
"8818","Migut.E01639.v2.0",-0.347485684552041,7.10394163911163,0.157271488163928,0.406414439710744
"395","Migut.A00395.v2.0",0.551071821437228,4.89994767413859,0.157421419488803,0.406633605113066
"13412","Migut.H00910.v2.0",-0.65401887267851,8.5598600819697,0.157523454786413,0.406633605113066
"2805","Migut.B01560.v2.0",-0.300336860113435,4.80116358948548,0.157541141126037,0.406633605113066
"26506","Migut.N02723.v2.0",-0.627316443173618,5.17319742967864,0.157550221114003,0.406633605113066
"26418","Migut.N02635.v2.0",0.434608240414859,9.68454578039784,0.157566837561675,0.406633605113066
"19508","Migut.K01336.v2.0",0.306319095419769,5.61168051278304,0.157662723491892,0.406772353930323
"9649","Migut.F00641.v2.0",0.275325784779337,6.31505588088628,0.15782059090862,0.40692936223213
"6748","Migut.D02168.v2.0",-1.03772906093584,6.01777278078669,0.157843552765203,0.40692936223213
"19811","Migut.L00122.v2.0",0.39523795969833,4.49478330450478,0.15784999388232,0.40692936223213
"20149","Migut.L00460.v2.0",-0.886996157159707,6.73436007181177,0.158281268757446,0.407920320740129
"23169","Migut.M01425.v2.0",0.305584296122585,5.73138220579468,0.15838457322707,0.407920320740129
"16653","Migut.J00376.v2.0",0.967196856869835,4.42107528178991,0.158423371816484,0.407920320740129
"10275","Migut.F01267.v2.0",0.323172065055227,5.94399600985325,0.158429762982033,0.407920320740129
"1792","Migut.B00547.v2.0",-0.300151883885051,6.68149650827796,0.158445596261388,0.407920320740129
"25994","Migut.N02211.v2.0",0.55069700947414,4.6240366543223,0.158655113980451,0.408350862395846
"26616","Migut.N02833.v2.0",-0.311949658657692,5.47831515506076,0.158795964712374,0.408604484739513
"15865","Migut.I00804.v2.0",0.731554340279602,5.86996598317719,0.158846359302209,0.40862527751237
"10963","Migut.F01955.v2.0",0.294652188275557,6.15193042432987,0.158934745412736,0.408674249277961
"13073","Migut.H00571.v2.0",0.31898541721371,4.96434949359338,0.158974675819085,0.408674249277961
"23384","Migut.M01640.v2.0",0.307251314268655,5.31470142852845,0.158992353167371,0.408674249277961
"7142","Migut.D02562.v2.0",-0.530578544830678,3.91735027425085,0.159084102710234,0.408752807089828
"21056","Migut.L01367.v2.0",0.433135126128908,4.99178748766537,0.159107569830244,0.408752807089828
"6905","Migut.D02325.v2.0",0.687149176302231,3.87846393546638,0.159182695399102,0.408759582949982
"19176","Migut.K01004.v2.0",-0.339698427742586,4.83083738669058,0.159194862946555,0.408759582949982
"442","Migut.A00442.v2.0",0.537544022213709,6.20347181674415,0.159257485494962,0.408811679272954
"23656","Migut.M01912.v2.0",0.610300617448492,4.29912037167144,0.159343321534577,0.408906630313602
"4014","Migut.C00846.v2.0",0.465279391689097,5.69396611504924,0.159379160867806,0.408906630313602
"21410","Migut.L01721.v2.0",0.504534618708,4.09369004645529,0.15945682173805,0.408943074316201
"27898","Migut.O00739.v2.0",0.328073049597288,6.3149439273267,0.159478059218682,0.408943074316201
"3657","Migut.C00489.v2.0",0.25215910257008,6.30384346145264,0.159602256763948,0.409008773437218
"9042","Migut.F00034.v2.0",0.245184260990538,6.31928399928549,0.159648416911045,0.409008773437218
"1139","Migut.A01139.v2.0",-0.358041847619379,5.06644511562141,0.159655514150626,0.409008773437218
"21834","Migut.M00090.v2.0",0.844892476521135,5.27971504229979,0.15967309473525,0.409008773437218
"26008","Migut.N02225.v2.0",0.564216784221086,6.07839369174475,0.159733986041982,0.409056245878393
"18496","Migut.K00324.v2.0",-0.347832673957601,5.19558603496487,0.159899044929984,0.409370380935539
"6143","Migut.D01563.v2.0",0.358528249790992,6.14489417753241,0.160111426940325,0.409805473088449
"11255","Migut.G00105.v2.0",-0.409870465784674,6.4707091580214,0.160187865819564,0.409892480185355
"25580","Migut.N01797.v2.0",-0.305321238911747,7.75694790306513,0.160867706093951,0.411442060227263
"4508","Migut.C01340.v2.0",0.294224478250507,5.10576838819865,0.160878659979098,0.411442060227263
"12907","Migut.H00405.v2.0",0.252026275842675,4.77026403595835,0.161009899410287,0.41166867847634
"20202","Migut.L00513.v2.0",-0.430139912852275,4.57710356319329,0.161165656391042,0.411888777474916
"27313","Migut.O00154.v2.0",-0.289244783389822,5.73234224209288,0.161181287157265,0.411888777474916
"15255","Migut.I00194.v2.0",-0.288367882867163,6.07129943389851,0.16134094980622,0.4121001584707
"17114","Migut.J00837.v2.0",-0.315772422636919,7.50460369958057,0.161391958416981,0.4121001584707
"14429","Migut.H01927.v2.0",-0.357475110654612,5.19728651409554,0.16146196665702,0.4121001584707
"24274","Migut.N00491.v2.0",-0.764710795258684,5.24907195193766,0.16147693482077,0.4121001584707
"6013","Migut.D01433.v2.0",-1.2295136491072,4.91870139954379,0.161477373889731,0.4121001584707
"4834","Migut.D00254.v2.0",0.499423665949776,5.93082173060752,0.1615484059177,0.412172511478792
"12718","Migut.H00216.v2.0",0.464594364976049,5.97997923449758,0.161697549560746,0.412364808941994
"1985","Migut.B00740.v2.0",-0.291520418563248,8.45263275606653,0.161709177950019,0.412364808941994
"15887","Migut.I00826.v2.0",-0.917716025615732,3.7550531997187,0.161835751500348,0.412578630474883
"10466","Migut.F01458.v2.0",0.338346527056539,5.59345660831891,0.161913666472494,0.412629644803696
"18806","Migut.K00634.v2.0",0.469174138437166,4.72182435048619,0.161941219199131,0.412629644803696
"25061","Migut.N01278.v2.0",-0.574146566782759,7.11842163743688,0.16206264973518,0.412747777454291
"14865","Migut.H02363.v2.0",-0.23717061242819,5.66583173952558,0.162073063281213,0.412747777454291
"19385","Migut.K01213.v2.0",-1.18512885016942,3.91099496562166,0.16217787635918,0.412905813867809
"4201","Migut.C01033.v2.0",-0.938092362359051,7.55499808440467,0.162408962342482,0.413385173785278
"8770","Migut.E01591.v2.0",-0.330865492612991,4.65574813843334,0.162505268453658,0.413521311582866
"813","Migut.A00813.v2.0",-0.631483797554997,5.94095612042479,0.162582919403487,0.413609919040957
"1984","Migut.B00739.v2.0",-0.336441320397516,5.00092994875328,0.162912152978816,0.41433833587475
"7615","Migut.E00436.v2.0",-0.264594824354332,4.62782988345467,0.163227799689435,0.414645442324022
"2539","Migut.B01294.v2.0",0.419822675809158,5.15246416980257,0.163227868345956,0.414645442324022
"14013","Migut.H01511.v2.0",-0.328604162241717,4.62786712764084,0.163307514550227,0.414645442324022
"1905","Migut.B00660.v2.0",0.425734249226695,5.15995469110597,0.163342638404599,0.414645442324022
"14502","Migut.H02000.v2.0",0.281969377570148,5.14191206698841,0.163358469033778,0.414645442324022
"3754","Migut.C00586.v2.0",-0.746000615882328,6.81429720533894,0.163400131123527,0.414645442324022
"8370","Migut.E01191.v2.0",0.30729365756354,5.78494863285258,0.163403342097123,0.414645442324022
"9620","Migut.F00612.v2.0",-0.553811753898126,4.28760600097678,0.163463275080627,0.414645442324022
"17243","Migut.J00966.v2.0",0.367609548392538,4.30273169614328,0.163484122787079,0.414645442324022
"9388","Migut.F00380.v2.0",-0.309956434402887,5.88754771316529,0.16351011640357,0.414645442324022
"19616","Migut.K01444.v2.0",-0.399285152404657,4.619526643994,0.163514988384088,0.414645442324022
"14311","Migut.H01809.v2.0",0.332058972080368,5.98283003250721,0.16354815054491,0.414645442324022
"20996","Migut.L01307.v2.0",-0.405664797245448,4.49828719779261,0.163726640352345,0.414880851551874
"7596","Migut.E00417.v2.0",0.326622977197458,4.46798715600607,0.163773950306817,0.414880851551874
"5746","Migut.D01166.v2.0",0.521973626231093,5.95419186113811,0.163779929304672,0.414880851551874
"14519","Migut.H02017.v2.0",-0.406803097517991,6.5414637947124,0.163812849432256,0.414880851551874
"26614","Migut.N02831.v2.0",-0.81744842690166,6.78041703395852,0.163873481589785,0.414925593002766
"25199","Migut.N01416.v2.0",-0.507375281152775,4.24552298721769,0.164007146739015,0.415155181142508
"9043","Migut.F00035.v2.0",0.287735607044141,4.26444767688121,0.164112261923625,0.415312398688796
"6363","Migut.D01783.v2.0",0.762994259712172,4.00073284822757,0.164253332282354,0.415456796590657
"2319","Migut.B01074.v2.0",0.323077553194364,4.12622023141241,0.164276053710684,0.415456796590657
"5020","Migut.D00440.v2.0",0.447129328474464,4.4080198741516,0.164298385231409,0.415456796590657
"10309","Migut.F01301.v2.0",0.214818801545109,5.77746751856448,0.164380358236519,0.415540258121788
"1563","Migut.B00318.v2.0",0.379865126456379,5.51890188599993,0.164458903721198,0.415540258121788
"10550","Migut.F01542.v2.0",0.331522024328783,5.38984121752978,0.164460481157862,0.415540258121788
"25505","Migut.N01722.v2.0",-0.256251987905957,6.03171327767103,0.164674712617307,0.415875102059115
"15989","Migut.I00928.v2.0",-1.16854379744059,5.88849737615202,0.164679133299581,0.415875102059115
"21154","Migut.L01465.v2.0",-0.554136874585299,6.54412791200815,0.164824608635759,0.416133658979222
"25793","Migut.N02010.v2.0",-0.540772484812,4.9385151922062,0.164947734820591,0.416335670455423
"25279","Migut.N01496.v2.0",0.690320922601017,5.08256752628817,0.165045196639021,0.416352368378365
"3029","Migut.B01784.v2.0",0.701079299220687,6.53526180025442,0.16506417846643,0.416352368378365
"7184","Migut.E00005.v2.0",-0.670132611321064,4.44657433111527,0.165083692504997,0.416352368378365
"1303","Migut.B00058.v2.0",0.344849901968373,4.58676780157705,0.165247031169795,0.416564054412961
