"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"22005","Migut.M00261.v2.0",0.149804590814569,7.90934539482994,0.501260136771497,0.999879839883994,0.299936831729543,FALSE
"179","Migut.A00179.v2.0",-0.124775637922698,5.39991426746085,0.501386504537243,0.999879839883994,0.299827359815145,FALSE
"12586","Migut.H00084.v2.0",-0.196916321639861,4.40570763448908,0.501424266158719,0.999879839883994,0.299794652420446,FALSE
"25962","Migut.N02179.v2.0",-0.233323398498171,3.82044736101703,0.501457203565942,0.999879839883994,0.299766125551336,FALSE
"14090","Migut.H01588.v2.0",0.277729491627328,4.43510834316874,0.501493345808244,0.999879839883994,0.299734825151905,FALSE
"2528","Migut.B01283.v2.0",-0.143570698610807,5.34043235790581,0.501746937438791,0.999879839883994,0.299515269677532,FALSE
"12587","Migut.H00085.v2.0",0.165522691101212,5.45729114767239,0.501801001654419,0.999879839883994,0.299468476117158,FALSE
"26240","Migut.N02457.v2.0",-0.168922589515137,4.13134442102061,0.501912851504027,0.999879839883994,0.299371684043332,FALSE
"25876","Migut.N02093.v2.0",-0.140246342374856,5.77031449008726,0.502048972510266,0.999879839883994,0.299253917409524,FALSE
"5772","Migut.D01192.v2.0",-0.155517754969928,11.3444030660046,0.502227769063328,0.999879839883994,0.299099278047715,FALSE
"21512","Migut.L01823.v2.0",-0.230990385509904,4.1967767217727,0.502253652962465,0.999879839883994,0.299076895882507,FALSE
"11101","Migut.F02093.v2.0",0.758797714587627,4.38032645325783,0.502335131755665,0.999879839883994,0.299006447573915,FALSE
"7913","Migut.E00734.v2.0",0.185669741013505,4.85425989241713,0.502385402030781,0.999879839883994,0.298962988517649,FALSE
"8681","Migut.E01502.v2.0",-0.153088416782963,5.89876026370811,0.502464388870518,0.999879839883994,0.29889471254442,FALSE
"10485","Migut.F01477.v2.0",0.160174918808362,6.88389142642454,0.502498058576787,0.999879839883994,0.298865611819945,FALSE
"26449","Migut.N02666.v2.0",0.16567177222004,5.29732963104879,0.502613124627089,0.999879839883994,0.298766174958126,FALSE
"6282","Migut.D01702.v2.0",0.349632491499523,6.32732870652879,0.502625511346194,0.999879839883994,0.298755472059204,FALSE
"103","Migut.A00103.v2.0",0.175933726061824,6.34617001233165,0.502945747216838,0.999879839883994,0.298478859785245,FALSE
"23824","Migut.N00041.v2.0",0.189552507329316,6.90209486342292,0.503044291009673,0.999879839883994,0.298393775392826,FALSE
"21812","Migut.M00068.v2.0",-0.192225460089921,5.50186590216429,0.503151201274362,0.999879839883994,0.298301486094088,FALSE
