"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"26289","Migut.N02506.v2.0",0.466965707424668,6.72118463204918,0.0143049830809034,0.0820327919312851,1.84451265151651,FALSE
"15956","Migut.I00895.v2.0",-0.525315885331972,5.83727843396716,0.0143265712820138,0.0820940471304425,1.84385773503699,FALSE
"5612","Migut.D01032.v2.0",-0.602754467114982,6.8866101897385,0.0143326668180518,0.0820940471304425,1.84367299476607,FALSE
"27086","Migut.N03303.v2.0",0.842598036888219,6.14878887695266,0.0143787082496048,0.0823089422444776,1.84228012822764,FALSE
"25411","Migut.N01628.v2.0",0.730841933374622,3.94841647858816,0.0143977713786838,0.08236924064215,1.84170472685229,FALSE
"16327","Migut.J00050.v2.0",1.85986498549288,3.99250911344868,0.0144094456585588,0.0823872212698058,1.84135272647677,FALSE
"10821","Migut.F01813.v2.0",-0.615376507714047,5.0132967118548,0.0144597035631302,0.0826256552125137,1.83984061037596,FALSE
"21045","Migut.L01356.v2.0",-0.797673736129956,4.78568673306874,0.0144845335451279,0.0827028084252129,1.83909548610322,FALSE
"15192","Migut.I00131.v2.0",-0.726717296036753,4.8987119577625,0.0144903336290215,0.0827028084252129,1.83892161511026,FALSE
"10265","Migut.F01257.v2.0",-1.05006920969572,5.03408749050842,0.0145346755576006,0.0829034546825685,1.83759465808801,FALSE
"403","Migut.A00403.v2.0",-0.674666839848442,7.75508280737259,0.0145426584065725,0.0829034546825685,1.8373561969313,FALSE
"15678","Migut.I00617.v2.0",-0.492944579935009,4.96388360751038,0.0145561976570685,0.0829316818727496,1.83695205580692,FALSE
"9034","Migut.F00026.v2.0",0.639012340070824,6.90677101070581,0.0145757436240463,0.0829940779347967,1.83636927920486,FALSE
"7198","Migut.E00019.v2.0",-0.557490723306482,8.00971428350093,0.0146293132481766,0.0832500165218866,1.83477606071869,FALSE
"10176","Migut.F01168.v2.0",-0.741032595572823,3.9697174968638,0.0146505175187122,0.0833215828493543,1.83414703390705,FALSE
"17051","Migut.J00774.v2.0",-0.764160917375959,4.90360540818461,0.0146936554397442,0.0835177343034783,1.83287014840156,FALSE
"14528","Migut.H02026.v2.0",-0.618658790245809,5.54023841505951,0.0147119963935687,0.0835727936309958,1.83232839023092,FALSE
"327","Migut.A00327.v2.0",-0.815692345578552,3.89559046671322,0.0147366231672574,0.0836634743834244,1.83160202175778,FALSE
"1979","Migut.B00734.v2.0",0.524527439302947,6.52385922740534,0.0148065326868417,0.0840109789405582,1.82954663028852,FALSE
"4723","Migut.D00143.v2.0",0.926784599127973,8.63594624698478,0.0148487702779273,0.0842011594679649,1.828309511574,FALSE
"1312","Migut.B00067.v2.0",-0.50680275267904,5.2094807946252,0.0148862160961749,0.0843158169570856,1.82721568085032,FALSE
"5845","Migut.D01265.v2.0",2.96677644514775,6.85321718527821,0.0148864520981496,0.0843158169570856,1.82720879571966,FALSE
"13775","Migut.H01273.v2.0",0.523090802337718,7.75511451065306,0.0149033691465867,0.0843207332108202,1.82671554122741,FALSE
"837","Migut.A00837.v2.0",-0.460605852028483,7.34676648910994,0.0149047832236585,0.0843207332108202,1.82667433599858,FALSE
"9896","Migut.F00888.v2.0",-0.759419463565888,5.20688359284512,0.0149394862134369,0.0844275302185905,1.8256643381636,FALSE
"16292","Migut.J00015.v2.0",0.511473841632209,7.129417301653,0.0149467247243966,0.0844275302185905,1.82545396385854,FALSE
"24471","Migut.N00688.v2.0",-0.641576392487873,4.95767408206491,0.0149498888551092,0.0844275302185905,1.82536203608819,FALSE
"15674","Migut.I00613.v2.0",-0.563257979968622,7.24787300986695,0.0149954429054877,0.0846343977077821,1.82404070239071,FALSE
"14096","Migut.H01594.v2.0",0.537099919237475,9.25165060911067,0.0150040477245234,0.0846343977077821,1.82379156312541,FALSE
"13016","Migut.H00514.v2.0",-0.597948396594125,6.79337444972041,0.0150317084207462,0.0847409271565358,1.82299165710186,FALSE
"4833","Migut.D00253.v2.0",0.459283736727749,4.2263779435711,0.0150496659139936,0.084742206039195,1.82247314082226,FALSE
"3016","Migut.B01771.v2.0",0.744634309154858,8.02966108333699,0.015050840861316,0.084742206039195,1.82243923620114,FALSE
"23631","Migut.M01887.v2.0",-0.479303306951147,6.16787685383936,0.0150582609053804,0.084742206039195,1.82222518237231,FALSE
"1990","Migut.B00745.v2.0",0.691248800861869,6.59613052132632,0.015075293390996,0.0847886478024745,1.82173422699207,FALSE
"21403","Migut.L01714.v2.0",0.72345548308175,6.00517699073397,0.0150999797650212,0.0848780585511118,1.82102363468998,FALSE
"12081","Migut.G00931.v2.0",3.03303630598189,3.60273187661635,0.0151149050222028,0.0849125292608566,1.82059457746154,FALSE
"3037","Migut.B01792.v2.0",0.499650271845308,5.86896671270641,0.0151399532107198,0.0850037954394892,1.81987546699959,FALSE
"22481","Migut.M00737.v2.0",0.532129739955661,6.50350429284414,0.0151522317024186,0.0850233013075287,1.81952339721669,FALSE
"15263","Migut.I00202.v2.0",0.826509911792296,7.09657293305684,0.0151614211520041,0.0850254611294448,1.81926008831175,FALSE
"9734","Migut.F00726.v2.0",0.667837949900536,5.52308187803898,0.0152049670919944,0.0852201782979627,1.81801451545939,FALSE
"20753","Migut.L01064.v2.0",1.19844345830684,6.4288982882068,0.0152272763527201,0.0852957121451383,1.8173777703846,FALSE
